Code,Name,Geographic Level,Old names,City Class,"Income
Classification","Urban / Rural
(based on 2015 POPCEN)","POPULATION
(2015 POPCEN)",
153605019,Olama,Bgy,,,,R, 957 ,
153605020,Pagalamatan (Pob.),Bgy,,,,U," 1,708 ",
153605021,Pantar,Bgy,,,,R, 627 ,
153605022,Picalilangan,Bgy,,,,R, 729 ,
153605023,Picotaan,Bgy,,,,U, 749 ,
153605024,Pindolonan,Bgy,,,,R, 530 ,
153605025,Poblacion,Bgy,,,,R," 2,085 ",
153605028,Soldaroro,Bgy,,,,R, 679 ,
153605030,Tambac,Bgy,,,,R, 777 ,
153605033,Timbangan,Bgy,,,,R, 704 ,
153605034,Tuca,Bgy,,,,U, 499 ,
153606000,Bubong,Mun,,,2nd,," 22,336 ",
153606002,Bagoaingud,Bgy,,,,R, 230 ,
153606003,Bansayan,Bgy,,,,R, 491 ,
153606004,Basingan,Bgy,,,,U," 1,115 ",
153606005,Batangan,Bgy,,,,R," 1,013 ",
153606006,Bualan,Bgy,,,,R, 608 ,
153606007,Poblacion,Bgy,Bubong,,,R, 613 ,
153606008,Bubonga Didagun,Bgy,,,,R, 738 ,
153606011,Carigongan,Bgy,,,,R, 627 ,
153606012,Bacolod,Bgy,,,,R, 674 ,
153606014,Dilabayan,Bgy,,,,R," 1,015 ",
153606015,Dimapatoy,Bgy,,,,R, 605 ,
153606017,Dimayon Proper,Bgy,,,,R, 447 ,
153606019,Diolangan,Bgy,,,,R, 366 ,
153606022,Guiguikun,Bgy,,,,R, 338 ,
153606023,Dibarosan,Bgy,,,,R, 268 ,
153606027,Madanding,Bgy,,,,R, 744 ,
153606028,Malungun,Bgy,,,,R, 444 ,
153606030,Masorot,Bgy,,,,R, 356 ,
153606031,Matampay Dimarao,Bgy,,,,R, 741 ,
153606032,Miabalawag,Bgy,,,,R, 493 ,
153606033,Montiaan,Bgy,,,,R, 605 ,
153606035,Pagayawan,Bgy,,,,R, 389 ,
153606037,Palao,Bgy,,,,R, 803 ,
153606038,Panalawan,Bgy,,,,R, 714 ,
153606039,Pantar,Bgy,,,,R, 867 ,
153606041,Pendogoan,Bgy,,,,R," 1,095 ",
153606045,Polayagan,Bgy,,,,R, 291 ,
153606048,Ramain Bubong,Bgy,,,,R, 491 ,
153606049,Rogero,Bgy,,,,R," 1,376 ",
153606051,Salipongan,Bgy,,,,R, 411 ,
153606052,Sunggod,Bgy,,,,U, 832 ,
153606053,Taboro,Bgy,,,,R, 577 ,
153606054,Dalaon,Bgy,,,,R, 413 ,
153606058,Dimayon,Bgy,,,,R, 387 ,
153606059,Pindolonan,Bgy,,,,R, 482 ,
153606060,Punud,Bgy,,,,R, 677 ,
153607000,Butig,Mun,,,6th*,," 19,302 ",
153607012,Butig Proper,Bgy,,,,R, 891 ,
153607013,Cabasaran,Bgy,,,,R, 728 ,
153607016,Coloyan Tambo,Bgy,,,,R," 1,175 ",
153607019,Dilimbayan,Bgy,,,,R, 833 ,
153607022,Dolangan,Bgy,,,,R, 708 ,
153607041,Pindolonan,Bgy,,,,R," 1,114 ",
153607044,Bayabao Poblacion,Bgy,,,,R," 2,644 ",
153607045,Poktan,Bgy,,,,R, 939 ,
153607046,Ragayan,Bgy,,,,R, 999 ,
153607047,Raya,Bgy,,,,R," 1,150 ",
153607051,Samer,Bgy,,,,R," 1,254 ",
153607052,Sandab Madaya,Bgy,,,,R," 3,790 ",
153607056,Sundig,Bgy,,,,R," 1,029 ",
153607060,Tiowi,Bgy,,,,R, 697 ,
153607062,Timbab,Bgy,,,,R, 539 ,
153607063,Malungun,Bgy,,,,R, 812 ,
153609000,Ganassi,Mun,,,4th,," 23,016 ",
153609001,Bagoaingud,Bgy,,,,R, 522 ,
153609002,Balintad,Bgy,,,,R, 737 ,
153609003,Barit,Bgy,,,,R, 731 ,
153609004,Bato Batoray,Bgy,,,,R, 499 ,
153609005,Campong a Raya,Bgy,,,,R, 661 ,
153609006,Gadongan,Bgy,,,,R, 742 ,
153609007,Gui,Bgy,,,,R, 333 ,
153609009,Linuk,Bgy,,,,R, 696 ,
153609010,Lumbac,Bgy,,,,R, 795 ,
153609011,Macabao,Bgy,,,,R, 717 ,
153609012,Macaguiling,Bgy,,,,R, 772 ,
153609013,Pagalongan,Bgy,,,,R, 600 ,
153609014,Panggawalupa,Bgy,,,,R, 577 ,
153609015,Pantaon A,Bgy,,,,R, 814 ,
153609016,Para-aba,Bgy,,,,R," 1,681 ",
153609017,Pindolonan,Bgy,,,,R, 755 ,
153609018,Poblacion,Bgy,,,,U," 1,608 ",
153609019,Baya,Bgy,,,,R, 513 ,
153609020,Sogod Madaya,Bgy,,,,R, 515 ,
153609021,Tabuan,Bgy,,,,R, 725 ,
153609022,Taganonok,Bgy,,,,R, 679 ,
153609023,Taliogon,Bgy,,,,R," 1,323 ",
153609027,Masolun,Bgy,,,,R, 520 ,
153609029,Lumbacaingud,Bgy,,,,R, 516 ,
153609030,Sekun Matampay,Bgy,,,,R," 1,062 ",
153609031,Dapaan,Bgy,,,,R, 595 ,
153609032,Balintad A,Bgy,,,,R, 657 ,
153609033,Barorao,Bgy,,,,R, 407 ,
153609034,Campong Sabela,Bgy,,,,R, 709 ,
153609051,Pangadapun,Bgy,,,,R, 618 ,
153609052,Pantaon,Bgy,,,,R, 535 ,
153609053,Pamalian,Bgy,,,,R, 402 ,
153610000,Kapai,Mun,,,4th,," 18,894 ",
153610003,Cormatan,Bgy,,,,R," 1,094 ",
153610007,Dimagaling,Bgy,Dimagalin Proper,,,R," 1,431 ",
153610008,Dimunda,Bgy,,,,R," 1,097 ",
153610009,Doronan,Bgy,,,,R," 1,018 ",
153610012,Poblacion,Bgy,Kapai Proper,,,R, 735 ,
153610017,Malna Proper,Bgy,,,,R," 1,030 ",
153610018,Pagalongan,Bgy,,,,R, 639 ,
153610019,Parao,Bgy,,,,R, 947 ,
153610025,Kasayanan,Bgy,,,,R, 868 ,
153610026,Kasayanan West,Bgy,,,,R, 967 ,
153610029,Dilabayan,Bgy,,,,R," 1,055 ",
153610030,Dilimbayan,Bgy,,,,R, 763 ,
153610031,Kibolos,Bgy,,,,R, 636 ,
153610032,Kining,Bgy,,,,R, 723 ,
153610033,Pindolonan,Bgy,,,,R," 1,793 ",
153610034,Babayog,Bgy,,,,R, 647 ,
153610035,Gadongan,Bgy,,,,R, 606 ,
153610036,Lidasan,Bgy,,,,R, 948 ,
153610037,Macadar,Bgy,,,,R, 561 ,
153610038,Pantaon,Bgy,,,,R," 1,336 ",
153611000,Lumba-Bayabao,Mun,Maguing,,2nd,," 36,151 ",
153611003,Bacolod I,Bgy,,,,R, 679 ,
153611004,Bacolod II,Bgy,,,,R, 731 ,
153611008,Bantayao,Bgy,,,,R, 951 ,
153611009,Barit,Bgy,,,,R, 804 ,
153611011,Baugan,Bgy,,,,R, 683 ,
153611019,Buad Lumbac,Bgy,,,,R, 697 ,
153611020,Cabasaran,Bgy,,,,R, 694 ,
153611021,Calilangan,Bgy,,,,R, 902 ,
153611026,Carandangan-Mipaga,Bgy,,,,R, 514 ,
153611027,Cormatan Langban,Bgy,,,,R," 1,263 ",
153611031,Dialongana,Bgy,,,,R," 1,646 ",
153611035,Dilindongan-Cadayonan,Bgy,,,,R," 1,283 ",
153611039,Gadongan,Bgy,,,,R, 886 ,
153611040,Galawan,Bgy,,,,R, 846 ,
153611041,Gambai,Bgy,,,,R, 568 ,
153611044,Kasola,Bgy,,,,R, 648 ,
153611046,Lalangitun,Bgy,,,,R, 621 ,
153611047,Lama,Bgy,,,,R," 1,420 ",
153611052,Lindongan Dialongana,Bgy,,,,R," 1,519 ",
153611054,Lobo Basara,Bgy,,,,R, 877 ,
153611055,Lumbac Bacayawan,Bgy,,,,R, 788 ,
153611058,Macaguiling,Bgy,,,,R, 742 ,
153611065,Mapantao,Bgy,,,,R," 1,852 ",
153611066,Mapoling,Bgy,,,,R, 508 ,
153611070,Pagayawan,Bgy,,,,R, 704 ,
153611077,Maribo (Pob.),Bgy,,,,R," 1,509 ",
153611078,Posudaragat,Bgy,,,,R, 925 ,
153611079,Rumayas,Bgy,,,,R," 1,245 ",
153611081,Sabala Bantayao,Bgy,,,,R, 890 ,
153611082,Salaman,Bgy,,,,R," 1,847 ",
153611083,Salolodun Berwar,Bgy,,,,R," 1,059 ",
153611085,Sarigidan Madiar,Bgy,,,,R, 702 ,
153611089,Sunggod,Bgy,,,,R," 1,407 ",
153611091,Taluan,Bgy,,,,R," 1,514 ",
153611094,Tamlang,Bgy,,,,R, 427 ,
153611096,Tongcopan,Bgy,,,,R, 700 ,
153611097,Turogan,Bgy,,,,R, 690 ,
153611098,Minaring Diladigan,Bgy,,,,R, 410 ,
153612000,Lumbatan,Mun,,,5th*,," 19,105 ",
153612001,Alog,Bgy,,,,R, 878 ,
153612008,Basayungun,Bgy,,,,R, 508 ,
153612011,Buad,Bgy,,,,R, 756 ,
153612012,Budi,Bgy,,,,R, 696 ,
153612017,Dago-ok,Bgy,,,,R," 1,919 ",
153612018,Dalama,Bgy,,,,R," 1,353 ",
153612021,Dalipuga,Bgy,,,,R, 624 ,
153612024,Lalapung,Bgy,,,,R," 1,200 ",
153612028,Lumbac,Bgy,,,,R, 800 ,
153612029,Lumbac Bacayawan,Bgy,,,,R, 987 ,
153612032,Lunay,Bgy,,,,R, 904 ,
153612033,Macadar,Bgy,,,,R," 1,019 ",
153612034,Madaya,Bgy,,,,R, 614 ,
153612035,Minanga,Bgy,,,,R, 684 ,
153612038,Pantar,Bgy,,,,R," 1,209 ",
153612039,Picotaan,Bgy,,,,R, 971 ,
153612043,Poblacion,Bgy,Lumbatan,,,R," 1,552 ",
153612048,Tambac,Bgy,,,,R, 709 ,
153612050,Bubong Macadar,Bgy,,,,R, 681 ,
153612051,Penaring,Bgy,,,,R, 524 ,
153612052,Ligue,Bgy,,,,R, 517 ,
153613000,Madalum,Mun,,,3rd,," 23,127 ",
153613001,Abaga,Bgy,,,,R, 511 ,
153613003,Bagoaingud,Bgy,,,,R, 481 ,
153613006,Basak,Bgy,,,,R, 447 ,
153613007,Bato,Bgy,,,,R, 487 ,
153613008,Bubong,Bgy,,,,R, 515 ,
153613010,Kormatan,Bgy,,,,R, 339 ,
153613012,Dandamun,Bgy,,,,R, 623 ,
153613013,Diampaca,Bgy,,,,R, 534 ,
153613014,Dibarosan,Bgy,,,,R, 902 ,
153613015,Delausan,Bgy,,,,R, 719 ,
153613016,Gadongan,Bgy,,,,R, 517 ,
153613017,Gurain,Bgy,,,,R, 468 ,
153613018,Cabasaran,Bgy,,,,R, 798 ,
153613019,Cadayonan,Bgy,,,,R, 571 ,
153613021,Liangan I,Bgy,,,,R, 636 ,
153613022,Lilitun,Bgy,,,,R, 410 ,
153613023,Linao,Bgy,,,,R, 648 ,
153613024,Linuk,Bgy,,,,R, 902 ,
153613025,Madaya,Bgy,,,,R, 697 ,
153613026,Pagayawan,Bgy,,,,R, 900 ,
153613027,Poblacion,Bgy,,,,R," 1,396 ",
153613028,Punud,Bgy,,,,R, 374 ,
153613029,Raya,Bgy,,,,R, 643 ,
153613030,Riray,Bgy,,,,R, 548 ,
153613031,Sabanding,Bgy,,,,R, 585 ,
153613032,Salongabanding,Bgy,,,,R, 907 ,
153613033,Sugod,Bgy,,,,R, 912 ,
153613034,Tamporong,Bgy,,,,R, 666 ,
153613035,Tongantongan,Bgy,,,,R, 738 ,
153613036,Udangun,Bgy,,,,R, 505 ,
153613040,Liangan,Bgy,,,,R, 688 ,
153613041,Lumbac,Bgy,,,,R, 385 ,
153613043,Paridi-Kalimodan,Bgy,,,,R, 699 ,
153613044,Racotan,Bgy,,,,R, 631 ,
153613049,Bacayawan,Bgy,,,,R, 464 ,
153613050,Padian Torogan I,Bgy,,,,R, 399 ,
153613051,Sogod Kaloy,Bgy,,,,R, 482 ,
153614000,Madamba,Mun,,,4th,," 17,756 ",
153614003,Balintad,Bgy,,,,R, 781 ,
153614004,Balagunun,Bgy,,,,R, 976 ,
153614005,Bawang,Bgy,,,,R, 404 ,
153614006,Biabe,Bgy,,,,R, 613 ,
153614007,Bubong Uyaan,Bgy,,,,R, 747 ,
153614008,Cabasaran,Bgy,,,,R, 619 ,
153614010,Dibarusan,Bgy,,,,R, 442 ,
153614011,Lakitan,Bgy,,,,R, 547 ,
153614012,Liangan,Bgy,,,,R, 864 ,
153614013,Linuk,Bgy,,,,R, 416 ,
153614014,Lumbaca Ingud,Bgy,,,,R, 759 ,
153614016,Palao,Bgy,,,,R, 622 ,
153614017,Pantaon,Bgy,,,,R, 505 ,
153614018,Pantar,Bgy,,,,R, 869 ,
153614019,Madamba,Bgy,,,,R," 1,056 ",
153614020,Punud,Bgy,,,,R, 489 ,
153614022,Tubaran,Bgy,,,,R, 528 ,
153614023,Tambo,Bgy,,,,R, 882 ,
153614025,Tuca,Bgy,,,,R," 1,209 ",
153614027,Uyaan Proper (Pob.),Bgy,,,,R," 1,850 ",
153614031,Tulay,Bgy,,,,R, 515 ,
153614032,Ilian,Bgy,,,,R, 620 ,
153614033,Pagayonan,Bgy,,,,R, 829 ,
153614034,Pangadapan,Bgy,,,,R, 614 ,
153615000,Malabang,Mun,,,3rd,," 43,957 ",
153615003,Bacayawan,Bgy,,,,R," 1,110 ",
153615004,Badak Lumao,Bgy,,,,R, 792 ,
153615006,Bagoaingud,Bgy,,,,R, 838 ,
153615017,Boniga,Bgy,,,,R," 1,014 ",
153615018,BPS Village,Bgy,,,,R," 1,506 ",
153615019,Betayan,Bgy,,,,R, 700 ,
153615020,Campo Muslim,Bgy,,,,R," 2,350 ",
153615021,China Town (Pob.),Bgy,,,,U," 2,181 ",
153615022,Corahab,Bgy,,,,R," 2,846 ",
153615023,Diamaro,Bgy,,,,R, 868 ,
153615027,Inandayan,Bgy,,,,R, 658 ,
153615028,Cabasaran,Bgy,South,,,R," 1,367 ",
153615029,Calumbog,Bgy,,,,R, 517 ,
153615034,Lamin,Bgy,,,,R, 869 ,
153615038,Mable,Bgy,,,,R, 887 ,
153615043,Mananayo,Bgy,,,,R," 1,021 ",
153615044,Manggahan,Bgy,,,,R, 909 ,
153615047,Masao,Bgy,,,,R, 735 ,
153615049,Montay,Bgy,,,,R," 1,014 ",
153615053,Pasir,Bgy,,,,R," 1,034 ",
153615059,Rebocun,Bgy,,,,R, 444 ,
153615061,Sarang,Bgy,,,,R, 546 ,
153615063,Tacub,Bgy,,,,R, 555 ,
153615064,Tambara,Bgy,,,,R, 926 ,
153615066,Tiongcop,Bgy,,,,R," 1,120 ",
153615068,Tuboc,Bgy,,,,R," 2,452 ",
153615070,Matampay,Bgy,,,,R, 795 ,
153615071,Calibagat,Bgy,,,,R, 835 ,
153615072,Jose Abad Santos,Bgy,,,,R," 2,438 ",
153615073,Macuranding,Bgy,,,,R, 932 ,
153615074,Matalin,Bgy,,,,U," 3,176 ",
153615075,Matling,Bgy,,,,R, 996 ,
153615078,Pialot,Bgy,,,,R, 773 ,
153615079,Sumbagarogong,Bgy,,,,R, 901 ,
153615080,Banday,Bgy,,,,R," 1,767 ",
153615081,Bunk House,Bgy,,,,R," 1,196 ",
153615082,Madaya,Bgy,,,,R, 889 ,
153616000,Marantao,Mun,,,2nd,," 32,974 ",
153616001,Bacayawan,Bgy,,,,R," 1,180 ",
153616005,Cawayan Bacolod,Bgy,,,,R, 803 ,
153616006,Bacong,Bgy,,,,R," 1,039 ",
153616009,Camalig Bandara Ingud,Bgy,,,,R, 811 ,
153616018,Camalig Bubong,Bgy,,,,R," 1,210 ",
153616022,Camalig (Pob.),Bgy,,,,R, 913 ,
153616023,Inudaran Campong,Bgy,,,,R," 1,787 ",
153616025,Cawayan,Bgy,,,,R, 620 ,
153616026,Daanaingud,Bgy,,,,R, 991 ,
153616035,Cawayan Kalaw,Bgy,,,,R," 1,541 ",
153616036,Kialdan,Bgy,,,,R, 942 ,
153616039,Lumbac Kialdan,Bgy,,,,R, 906 ,
153616040,Cawayan Linuk,Bgy,,,,R, 769 ,
153616044,Lubo,Bgy,,,,R, 896 ,
153616047,Inudaran Lumbac,Bgy,,,,R," 1,105 ",
153616051,Mantapoli,Bgy,,,,R," 2,110 ",
153616054,Matampay,Bgy,,,,R, 551 ,
153616055,Maul,Bgy,,,,R, 602 ,
153616059,Nataron,Bgy,,,,R, 992 ,
153616061,Pagalongan Bacayawan,Bgy,,,,R, 837 ,
153616063,Pataimas,Bgy,,,,R, 935 ,
153616071,Poona Marantao,Bgy,,,,R, 989 ,
153616072,Punud Proper,Bgy,,,,R, 818 ,
153616083,Tacub,Bgy,,,,R, 595 ,
153616097,Maul Ilian,Bgy,,,,R, 835 ,
153616102,Palao,Bgy,,,,R," 1,014 ",
153616105,Banga-Pantar,Bgy,,,,R, 751 ,
153616106,Batal-Punud,Bgy,,,,R," 1,310 ",
153616107,Bubong Madanding,Bgy,Bubong,,,R, 815 ,
153616108,Ilian,Bgy,,,,R," 1,152 ",
153616109,Inudaran Loway,Bgy,,,,R, 663 ,
153616110,Maul Lumbaca Ingud,Bgy,,,,R, 931 ,
153616111,Poblacion,Bgy,,,,R, 747 ,
153616112,Tuca Kialdan,Bgy,,,,R, 814 ,
153617000,City of Marawi (Capital),City,,CC,4th,," 201,785 ",
153617001,Ambolong,Bgy,,,,R," 1,085 ",
153617003,Bacolod Chico Proper,Bgy,,,,R," 1,075 ",
153617006,Banga,Bgy,,,,R," 1,164 ",
153617007,Bangco,Bgy,,,,R," 1,653 ",
153617008,Banggolo Poblacion,Bgy,,,,U," 3,321 ",
153617009,Bangon,Bgy,,,,R," 2,165 ",
153617010,Beyaba-Damag,Bgy,,,,U," 2,173 ",
153617012,Bito Buadi Itowa,Bgy,,,,R, 902 ,
153617013,Bito Buadi Parba,Bgy,,,,R," 1,323 ",
153617014,Bubonga Pagalamatan,Bgy,,,,R, 922 ,
153617015,Bubonga Lilod Madaya,Bgy,,,,R," 2,699 ",
153617016,Boganga,Bgy,,,,R," 1,453 ",
153617017,Boto Ambolong,Bgy,,,,R," 1,801 ",
153617019,Bubonga Cadayonan,Bgy,,,,R, 788 ,
153617021,Bubong Lumbac,Bgy,,,,R, 563 ,
153617022,Bubonga Marawi,Bgy,,,,U," 1,920 ",
153617023,Bubonga Punod,Bgy,,,,R, 649 ,
153617024,Cabasaran,Bgy,,,,R," 2,736 ",
153617025,Cabingan,Bgy,,,,U," 4,222 ",
153617026,Cadayonan,Bgy,,,,U," 3,225 ",
153617027,Cadayonan I,Bgy,,,,R," 1,217 ",
153617029,Calocan East,Bgy,,,,R," 1,342 ",
153617030,Calocan West,Bgy,,,,R," 1,164 ",
153617032,Kormatan Matampay,Bgy,,,,R," 1,394 ",
153617033,Daguduban,Bgy,,,,U," 6,896 ",
153617035,Dansalan,Bgy,,,,U," 2,751 ",
153617036,Datu Sa Dansalan,Bgy,,,,U," 3,675 ",
153617037,Dayawan,Bgy,,,,R, 729 ,
153617039,Dimaluna,Bgy,,,,U," 6,516 ",
153617040,Dulay,Bgy,,,,U," 1,684 ",
153617042,Dulay West,Bgy,,,,U, 831 ,
153617043,East Basak,Bgy,,,,R," 1,613 ",
153617044,Emie Punud,Bgy,,,,R," 1,802 ",
153617045,Fort,Bgy,,,,R," 1,671 ",
153617046,Gadongan,Bgy,,,,U," 1,640 ",
153617048,Buadi Sacayo,Bgy,Green,,,R," 3,020 ",
153617049,Guimba,Bgy,Lilod Proper,,,R," 1,980 ",
153617051,Kapantaran,Bgy,,,,U," 2,438 ",
153617052,Kilala,Bgy,,,,R," 1,277 ",
153617057,Lilod Madaya (Pob.),Bgy,,,,U," 3,066 ",
153617058,Lilod Saduc,Bgy,,,,U," 3,904 ",
153617060,Lomidong,Bgy,,,,U," 5,470 ",
153617062,Lumbaca Madaya (Pob.),Bgy,,,,U," 2,343 ",
153617063,Lumbac Marinaut,Bgy,,,,U," 1,277 ",
153617064,Lumbaca Toros,Bgy,,,,R, 581 ,
153617065,Malimono,Bgy,,,,R," 2,711 ",
153617066,Basak Malutlut,Bgy,,,,U," 2,827 ",
153617068,Gadongan Mapantao,Bgy,,,,R," 1,412 ",
153617069,Amito Marantao,Bgy,,,,U," 1,224 ",
153617070,Marinaut East,Bgy,,,,U," 1,291 ",
153617071,Marinaut West,Bgy,,,,U," 1,932 ",
153617072,Matampay,Bgy,,,,U," 3,508 ",
153617074,Pantaon,Bgy,Langcaf,,,R, 696 ,
153617075,Mipaga Proper,Bgy,,,,R," 1,896 ",
153617076,Moncado Colony,Bgy,,,,U," 3,573 ",
153617077,Moncado Kadingilan,Bgy,,,,U," 5,483 ",
153617079,Moriatao Loksadato,Bgy,,,,R," 2,099 ",
153617080,Datu Naga,Bgy,,,,U," 2,341 ",
153617083,Navarro,Bgy,Datu Saber,,,U," 3,415 ",
153617085,Olawa Ambolong,Bgy,,,,R, 772 ,
153617086,Pagalamatan Gambai,Bgy,,,,R," 1,334 ",
153617089,Pagayawan,Bgy,,,,R," 1,043 ",
153617090,Panggao Saduc,Bgy,,,,U," 4,025 ",
153617097,Papandayan,Bgy,,,,U," 1,862 ",
153617098,Paridi,Bgy,,,,R, 862 ,
153617099,Patani,Bgy,,,,R," 1,517 ",
153617101,Pindolonan,Bgy,,,,R," 1,053 ",
153617103,Poona Marantao,Bgy,,,,R," 1,197 ",
153617105,Pugaan,Bgy,,,,R," 1,562 ",
153617107,Rapasun MSU,Bgy,,,,U," 3,365 ",
153617109,Raya Madaya I,Bgy,,,,U," 2,272 ",
153617110,Raya Madaya II,Bgy,,,,U," 1,281 ",
153617111,Raya Saduc,Bgy,,,,U," 2,558 ",
153617112,Rorogagus Proper,Bgy,,,,R," 4,751 ",
153617113,Rorogagus East,Bgy,,,,U," 1,587 ",
153617116,Sabala Manao,Bgy,,,,U," 2,745 ",
153617117,Sabala Manao Proper,Bgy,,,,U," 2,331 ",
153617118,Saduc Proper,Bgy,,,,U," 2,569 ",
153617119,Sagonsongan,Bgy,,,,R, 500 ,
153617120,Sangcay Dansalan,Bgy,,,,U," 2,484 ",
153617123,Somiorang,Bgy,,,,R, 539 ,
153617124,South Madaya Proper,Bgy,,,,R," 1,396 ",
153617125,Sugod Proper,Bgy,,,,U," 2,901 ",
153617126,Tampilong,Bgy,,,,R," 1,725 ",
153617127,Timbangalan,Bgy,,,,R," 1,422 ",
153617129,Tuca Ambolong,Bgy,,,,R," 1,301 ",
153617131,Tolali,Bgy,,,,U," 2,879 ",
153617133,Toros,Bgy,,,,R," 1,173 ",
153617134,Tuca,Bgy,,,,R, 810 ,
153617136,Tuca Marinaut,Bgy,,,,R," 1,347 ",
153617137,Tongantongan-Tuca Timbangalan,Bgy,,,,R, 445 ,
153617138,Wawalayan Calocan,Bgy,,,,R," 2,185 ",
153617139,Wawalayan Marinaut,Bgy,,,,R," 2,229 ",
153617141,Marawi Poblacion,Bgy,,,,R," 4,002 ",
153617142,Norhaya Village,Bgy,,,,U," 3,206 ",
153617143,Papandayan Caniogan,Bgy,,,,R," 2,027 ",
153618000,Masiu,Mun,,,5th,," 29,176 ",
153618001,Abdullah Buisan,Bgy,,,,R, 689 ,
153618002,Caramian Alim Raya,Bgy,,,,R, 469 ,
153618003,Alip Lalabuan,Bgy,,,,R, 768 ,
153618004,Alumpang Paino Mimbalay,Bgy,,,,R, 546 ,
153618005,Mai Ditimbang Balindong,Bgy,,,,R, 712 ,
153618007,Mai Sindaoloan Dansalan,Bgy,,,,R, 612 ,
153618008,Lakadun,Bgy,,,,R," 1,560 ",
153618018,Maranat Bontalis,Bgy,,,,R, 411 ,
153618023,Dalog Balut,Bgy,,,,R, 738 ,
153618032,Gindolongan Alabat,Bgy,,,,R, 442 ,
153618034,Gondarangin Asa Adigao,Bgy,,,,R, 930 ,
153618035,Sawir,Bgy,,,,R," 1,455 ",
153618039,Moriatao-Bai Labay,Bgy,,,,R, 862 ,
153618040,Laila Lumbac Bacon,Bgy,,,,R," 1,001 ",
153618041,Lanco Dimapatoy,Bgy,,,,R, 601 ,
153618042,Talub Langi,Bgy,,,,R," 1,532 ",
153618043,Lomigis Sucod,Bgy,,,,R, 656 ,
153618044,Macabangan Imbala,Bgy,,,,R, 783 ,
153618045,Macadaag Talaguian,Bgy,,,,R, 913 ,
153618047,Macalupang Lumbac Caramian,Bgy,,,,R, 524 ,
153618052,Magayo Bagoaingud,Bgy,,,,R, 661 ,
153618053,Macompara Apa Mimbalay,Bgy,,,,R, 773 ,
153618055,Manalocon Talub,Bgy,,,,R, 797 ,
153618060,Putad Marandang Buisan,Bgy,,,,R, 681 ,
153618061,Matao Araza,Bgy,,,,R, 561 ,
153618062,Mocamad Tangul,Bgy,,,,R, 550 ,
153618069,Pantao,Bgy,,,,R," 2,158 ",
153618077,Sambowang Atawa,Bgy,,,,R, 681 ,
153618082,Tamboro Cormatan,Bgy,,,,R, 783 ,
153618083,Towanao Arangga,Bgy,,,,R, 791 ,
153618085,Tomambiling Lumbaca Ingud,Bgy,,,,R, 715 ,
153618088,Unda Dayawan,Bgy,,,,R, 749 ,
153618089,Buadi Amloy,Bgy,,,,R," 1,828 ",
153618090,Kalilangan,Bgy,,,,R, 609 ,
153618091,Lumbaca Ingud,Bgy,,,,R, 635 ,
153619000,Mulondo,Mun,,,3rd,," 16,067 ",
153619002,Bangon,Bgy,,,,R, 602 ,
153619005,Bubonga Guilopa,Bgy,,,,R, 584 ,
153619006,Buadi-Abala,Bgy,,,,R, 640 ,
153619007,Buadi-Bayawa,Bgy,,,,R, 797 ,
153619008,Buadi-Insuba,Bgy,,,,R, 515 ,
153619010,Bubong,Bgy,,,,R, 610 ,
153619011,Cabasaran,Bgy,,,,R, 847 ,
153619013,Cairatan,Bgy,,,,R, 397 ,
153619014,Cormatan,Bgy,,,,R, 618 ,
153619015,Poblacion,Bgy,Dado,,,R, 886 ,
153619016,Dalama,Bgy,,,,R, 626 ,
153619018,Dansalan,Bgy,,,,R, 681 ,
153619019,Dimarao,Bgy,,,,R, 554 ,
153619022,Guilopa,Bgy,,,,R, 587 ,
153619024,Ilian,Bgy,,,,R, 707 ,
153619026,Kitambugun,Bgy,,,,R, 421 ,
153619027,Lama,Bgy,Bagoaingud,,,R, 600 ,
153619028,Lilod,Bgy,,,,R, 485 ,
153619030,Lilod Raybalai,Bgy,,,,R, 875 ,
153619033,Lumbaca Ingud,Bgy,,,,R, 470 ,
153619034,Lumbac,Bgy,Lumbac Bubong,,,R, 592 ,
153619035,Madaya,Bgy,,,,R, 510 ,
153619037,Pindolonan,Bgy,,,,R, 595 ,
153619038,Salipongan,Bgy,,,,R, 565 ,
153619039,Sugan,Bgy,,,,R, 653 ,
153619043,Bagoaingud,Bgy,,,,R, 650 ,
153620000,Pagayawan,Mun,Tatarikan,,5th,," 13,139 ",
153620001,Ayong,Bgy,,,,R, 757 ,
153620005,Bandara Ingud,Bgy,,,,R, 827 ,
153620006,Bangon (Pob.),Bgy,,,,R, 706 ,
153620011,Biala-an,Bgy,,,,R, 391 ,
153620015,Diampaca,Bgy,,,,R, 545 ,
153620019,Guiarong,Bgy,,,,R, 822 ,
153620020,Ilian,Bgy,,,,R, 529 ,
153620029,Madang,Bgy,,,,R, 487 ,
153620030,Mapantao,Bgy,,,,R, 633 ,
153620034,Ngingir,Bgy,Kabasaran,,,R," 1,690 ",
153620035,Padas,Bgy,,,,R, 950 ,
153620037,Paigoay,Bgy,,,,R, 698 ,
153620041,Pinalangca,Bgy,,,,R, 943 ,
153620042,Poblacion,Bgy,Lumbac,,,R, 652 ,
153620045,Rangiran,Bgy,,,,R, 600 ,
153620046,Rubokun,Bgy,,,,R, 590 ,
153620054,Linindingan,Bgy,,,,R, 613 ,
153620057,Kalaludan,Bgy,,,,R, 706 ,
153621000,Piagapo,Mun,,,4th,," 25,440 ",
